WBID,Name,Flow_Regim,Notice,Flow_Durat,Site_Visit,WetDry_Map,Water_Watc,GIS_Imager,Modeled,Historical,Other,WSHED,Length_Mi,Webpage,FR_Text,Shape__Len
AZ15020002-016-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,2.1283885045,www.azdeq.gov/flowregimes,Intermittent,3425.31612002
AZ15060101-002-I,Black River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,18.8604485363,www.azdeq.gov/flowregimes,Perennial,30353.0103952
AZ15060203-673,Toms Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,4.24814395959,www.azdeq.gov/flowregimes,Intermittent,6836.73866599
AZ14080204-020,Whiskey Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,LC,1.67494861781,www.azdeq.gov/flowregimes,Perennial,2695.57389953
AZ15030107-003,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,13.816711164,www.azdeq.gov/flowregimes,Perennial,22235.8856834
AZ15060202-015,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,VR,12.11830299,www.azdeq.gov/flowregimes,Perennial,19501.9921901
AZ15020016-001-I,Little Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,28.340938764,www.azdeq.gov/flowregimes,Perennial,45610.410975
AZ15040005-028A,Eagle Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,11.9619517283,www.azdeq.gov/flowregimes,Intermittent,19250.9337441
AZ15060202-066C,Bitter Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,1.22861467788,www.azdeq.gov/flowregimes,Perennial,1977.26761469
AZ15010004-004-I,Cataract Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,CG,31.3516126528,www.azdeq.gov/flowregimes,Ephemeral,50455.6306244
AZ15060102-237,Horseshoe Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.52885123775,www.azdeq.gov/flowregimes,Perennial,2460.45248727
AZ15010004-004,Cataract Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,CG,34.7504846185,www.azdeq.gov/flowregimes,Ephemeral,55925.595769
AZ15060202-3313,Unnamed Trib to UGC (UUG),I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,1.88510002266,www.azdeq.gov/flowregimes,Intermittent,3033.78047843
AZ15060101-010-I,Reservation Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,15.1964400772,www.azdeq.gov/flowregimes,Perennial,24456.3485723
AZ15030101-010,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,23.23260133,www.azdeq.gov/flowregimes,Perennial,37389.3223335
AZ15010004-003-I,Havasu Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,CG,6.26398275776,www.azdeq.gov/flowregimes,Perennial,10080.9232291
AZ15010001-003,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,23.1702712873,www.azdeq.gov/flowregimes,Perennial,37289.0116526
AZ15040005-025-I,Eagle Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,UG,14.0394698635,www.azdeq.gov/flowregimes,Perennial,22594.3817767
AZ15050203-004C,Aravaipa Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,SP,12.6954510735,www.azdeq.gov/flowregimes,Perennial,20431.3888752
AZ15010005-027,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,29.9518945733,www.azdeq.gov/flowregimes,Perennial,48202.9982261
AZ15060203-002,Sycamore Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,VR,30.9613699451,www.azdeq.gov/flowregimes,Perennial,49827.5946081
AZ15060106B-003A-I,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,MG,12.4890485254,www.azdeq.gov/flowregimes,Intermittent,20099.2155086
AZ15050100-027,Mescal Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,Yes,No,MG,5.29398313416,www.azdeq.gov/flowregimes,Perennial,8519.85703278
AZ15020008-003,Little Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,No,Yes,No,LC,21.6159947085,www.azdeq.gov/flowregimes,Perennial,34787.6409635
AZ15020016-003-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,22.6004980795,www.azdeq.gov/flowregimes,Intermittent,36372.0487254
AZ15060106B-003B,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,No,No,MG,0.874029702385,www.azdeq.gov/flowregimes,Intermittent,1406.61727059
AZ15060202-003,Wet Beaver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,Yes,Yes,Yes,No,VR,6.59984572429,www.azdeq.gov/flowregimes,Perennial,10621.4433602
AZ15060203-027,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,6.66257680967,www.azdeq.gov/flowregimes,Perennial,10722.399458
AZ14080204-035,Wheatfields Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,Yes,No,LC,5.30301830923,www.azdeq.gov/flowregimes,Perennial,8534.39776664
AZ15060202-3333,Unnamed Trib to Granite Creek (UGC),E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,2.20778292772,www.azdeq.gov/flowregimes,Ephemeral,3553.0893142
AZ15060202-757,North Granite Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,1.63005873272,www.azdeq.gov/flowregimes,Intermittent,2623.33048781
AZ15060103-008,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,SR,11.6598208807,www.azdeq.gov/flowregimes,Perennial,18764.7003048
AZ14070006-001,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,16.8957281114,www.azdeq.gov/flowregimes,Perennial,27191.0930439
AZ15060202-777,Slaughterhouse Gulch,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,0.581780046014,www.azdeq.gov/flowregimes,Intermittent,936.286098944
AZ15020010-001,Chevelon Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,LC,19.3299552749,www.azdeq.gov/flowregimes,Perennial,31108.6097592
AZ15020016-010,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,17.816645788,www.azdeq.gov/flowregimes,Intermittent,28673.1693455
AZ15030101-011,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,19.0248012687,www.azdeq.gov/flowregimes,Perennial,30617.511008
AZ15020016-012,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,5.20830034708,www.azdeq.gov/flowregimes,Intermittent,8381.9636777
AZ15040005-027,Eagle Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,UG,4.3282424962,www.azdeq.gov/flowregimes,Perennial,6965.64502309
AZ15060101-367,Trib to Reservation Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.81689237006,www.azdeq.gov/flowregimes,Perennial,2924.01068243
AZ15060101-023-I,Bear Wallow Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.66803166671,www.azdeq.gov/flowregimes,Perennial,2684.44212351
AZ15020002-014,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,6.28719408105,www.azdeq.gov/flowregimes,Intermittent,10118.2783077
AZ15020001-220,Unnamed Trib to White Mountain Reservoir,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,LC,1.15229976721,www.azdeq.gov/flowregimes,Perennial,1854.45042546
AZ15060106B-001A-I,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,MG,0.787202491402,www.azdeq.gov/flowregimes,Intermittent,1266.88214009
AZ15010003-013,Kanab Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,CG,0.519738988001,www.azdeq.gov/flowregimes,Intermittent,836.440494786
AZ15020016-004-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,0.92932566057,www.azdeq.gov/flowregimes,Intermittent,1495.6076671
AZ15030204-003A,Bill Williams River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,BW,6.29177270056,www.azdeq.gov/flowregimes,Intermittent,10125.6468963
AZ15060106A-003,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,SR,10.132469201,www.azdeq.gov/flowregimes,Perennial,16306.6611272
AZ15010002-004,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,19.1765586848,www.azdeq.gov/flowregimes,Perennial,30861.7413836
AZ15060103-014-I,Canyon Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,Yes,No,SR,28.6626051961,www.azdeq.gov/flowregimes,Perennial,46128.0839528
AZ15020008-014,Little Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,8.14013883026,www.azdeq.gov/flowregimes,Perennial,13100.3097863
AZ15010001-005,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,5.15565019048,www.azdeq.gov/flowregimes,Perennial,8297.23129461
AZ15060101-006-I,Black River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,SR,54.5044084774,www.azdeq.gov/flowregimes,Perennial,87716.5181896
AZ15060103-007,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,SR,19.6242089864,www.azdeq.gov/flowregimes,Perennial,31582.1661513
AZ15020008-007,Clear Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,No,Yes,No,LC,28.2751754895,www.azdeq.gov/flowregimes,Perennial,45504.5750321
AZ15060101-001-I,Black River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,SR,16.4244007301,www.azdeq.gov/flowregimes,Perennial,26432.5636337
AZ15060101-005-I,Black River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.520276415407,www.azdeq.gov/flowregimes,Perennial,837.305402088
AZ15050203-001,San Pedro River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SP,13.2679195551,www.azdeq.gov/flowregimes,Perennial,21352.6894339
AZ15040005-012,Gila River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,UG,17.1491434671,www.azdeq.gov/flowregimes,Perennial,27598.9263418
AZ15060106B-003B-I,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,No,No,MG,0.494752336321,www.azdeq.gov/flowregimes,Intermittent,796.228296401
AZ15030104-017,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,51.3645719038,www.azdeq.gov/flowregimes,Perennial,82663.4309329
AZ15060203-003,Verde River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,VR,4.53777831232,www.azdeq.gov/flowregimes,Intermittent,7302.86090598
AZ15020008-006,Clear Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,LC,35.4890682116,www.azdeq.gov/flowregimes,Perennial,57114.2332205
AZ15010002-009,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,15.6836798421,www.azdeq.gov/flowregimes,Perennial,25240.4865328
AZ15030203-016,Kirkland Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,Yes,Yes,No,BW,21.9108070934,www.azdeq.gov/flowregimes,Perennial,35262.0964552
AZL15030101-0960,Lake Mohave,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,No,No,CL,52.2592116368,www.azdeq.gov/flowregimes,Perennial,84103.2168989
AZ15060106B-002,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,MG,3.69577205949,www.azdeq.gov/flowregimes,Perennial,5947.78048486
AZ15050201-299B,Stronghold Canyon East,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,No,No,SP,2.239,www.azdeq.gov/flowregimes,Intermittent,3603.30453306
AZ15050201-299A,Stronghold Canyon East,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,No,No,SP,1.359,www.azdeq.gov/flowregimes,Intermittent,2187.81809195
